team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Toronto Maple Leafs,8477939,1,William Nylander,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.013,0.17283333333333334,0.08466666666666667,0.2575,0.153,0.0,481.7259259259606,1
Toronto Maple Leafs,8479318,1,Auston Matthews,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.3228333333333333,0.054,0.14833333333333332,0.2023333333333333,0.48516666666666663,0.0,481.7259259259606,1
Toronto Maple Leafs,8475166,1,John Tavares,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.1578333333333333,0.074,0.13983333333333334,0.21383333333333332,0.28783333333333333,0.0,481.7259259259606,1
Toronto Maple Leafs,8476931,1,Jake McCabe,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.0175,0.03833333333333333,0.141,0.17933333333333332,0.623,0.0,530.3185185185556,1
Toronto Maple Leafs,8475171,1,Oliver Ekman-Larsson,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.8965,0.0385,0.1215,0.16,0.5131666666666667,0.0,530.3185185185556,1
Carolina Hurricanes,8478427,1,Sebastian Aho,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.272,0.15066666666666667,0.19599999999999998,0.3466666666666667,0.19699999999999998,0.0,458.18518518521086,1
Carolina Hurricanes,8482093,1,Seth Jarvis,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.2903333333333333,0.14083333333333334,0.19483333333333333,0.33566666666666667,0.27266666666666667,0.0,458.18518518521086,1
Carolina Hurricanes,8480830,1,Andrei Svechnikov,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.9891666666666666,0.177,0.17216666666666666,0.3491666666666666,0.27899999999999997,0.0,458.18518518521086,1
Carolina Hurricanes,8480817,1,K'Andre Miller,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.9538333333333333,0.04733333333333333,0.19899999999999998,0.24633333333333332,0.6591666666666667,0.0,535.9777777778118,1
Carolina Hurricanes,8476958,1,Jaccob Slavin,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.9311666666666666,0.04783333333333333,0.1885,0.23633333333333334,0.5078333333333334,0.0,478.1259259259593,1
Toronto Maple Leafs,8476932,1,Anthony Stolarz,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.0,0.0,0.0,0.0,0.0,10.16288333333332,1199.9999999999998,1
Carolina Hurricanes,8475883,1,Frederik Andersen,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.0,0.0,0.0,0.0,0.0,10.356258333333322,1199.9999999999998,1
Toronto Maple Leafs,8482720,1,Matthew Knies,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7095,0.063,0.08299999999999999,0.146,0.19033333333333333,0.0,292.399999999995,1
Toronto Maple Leafs,8480870,1,Bo Groulx,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.619,0.04683333333333333,0.08416666666666667,0.131,0.20816666666666667,0.0,292.399999999995,1
Toronto Maple Leafs,8481711,1,Matias Maccelli,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7486666666666666,0.088,0.075,0.16299999999999998,0.08816666666666666,0.0,292.399999999995,1
Toronto Maple Leafs,8479442,1,Troy Stecher,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.6216666666666667,0.036,0.08983333333333333,0.12583333333333332,0.37016666666666664,0.0,317.7777777777591,1
Toronto Maple Leafs,8481122,1,Simon Benoit,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5316666666666666,0.026333333333333334,0.07883333333333332,0.10516666666666666,0.2125,0.0,317.7777777777591,1
Carolina Hurricanes,8482702,1,Logan Stankoven,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5451666666666667,0.07816666666666666,0.093,0.17116666666666666,0.12233333333333334,0.0,260.81481481482183,1
Carolina Hurricanes,8475791,1,Taylor Hall,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7256666666666667,0.066,0.10216666666666667,0.1681666666666667,0.20766666666666667,0.0,260.81481481482183,1
Carolina Hurricanes,8476921,1,Jordan Martinook,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.6833333333333333,0.03733333333333333,0.11433333333333333,0.15166666666666667,0.16866666666666666,0.0,260.81481481482183,1
Carolina Hurricanes,8476906,1,Shayne Gostisbehere,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.695,0.12766666666666665,0.0865,0.21416666666666664,0.2753333333333333,0.0,289.71111111110713,1
Carolina Hurricanes,8480336,1,Sean Walker,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.6348333333333334,0.08116666666666666,0.1195,0.20066666666666666,0.5091666666666667,0.0,374.31111111109607,1
Toronto Maple Leafs,8477503,1,Max Domi,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5031666666666667,0.022333333333333334,0.08566666666666667,0.108,0.13733333333333334,0.0,227.53333333333717,1
Toronto Maple Leafs,8484158,1,Easton Cowan,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.4775,0.02383333333333333,0.08233333333333333,0.10616666666666666,0.123,0.0,227.53333333333717,1
Toronto Maple Leafs,8481582,1,Nicholas Robertson,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.737,0.14483333333333334,0.04033333333333333,0.18516666666666667,0.13866666666666666,0.0,227.53333333333717,1
Carolina Hurricanes,8482809,1,Jackson Blake,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.823,0.08166666666666667,0.13233333333333333,0.214,0.28583333333333333,0.0,288.80740740740475,1
Carolina Hurricanes,8473533,1,Jordan Staal,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.6395,0.03166666666666666,0.14066666666666666,0.17233333333333334,0.22216666666666665,0.0,288.80740740740475,1
Carolina Hurricanes,8477940,1,Nikolaj Ehlers,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7973333333333333,0.165,0.08816666666666666,0.25316666666666665,0.09366666666666666,0.0,288.80740740740475,1
Toronto Maple Leafs,8476853,1,Morgan Rielly,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7146666666666667,0.028,0.11066666666666666,0.13866666666666666,0.503,0.0,351.90370370368004,1
Toronto Maple Leafs,8478443,1,Brandon Carlo,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.651,0.0325,0.09616666666666666,0.12866666666666665,0.2871666666666667,0.0,351.90370370368004,1
Carolina Hurricanes,8478970,1,Jalen Chatfield,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5683333333333334,0.024499999999999997,0.12083333333333333,0.14533333333333334,0.261,0.0,320.7259259258989,1
Carolina Hurricanes,8482100,1,Alexander Nikishin,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.4933333333333333,0.051666666666666666,0.09066666666666666,0.1423333333333333,0.2523333333333333,0.0,247.66666666667837,1
Carolina Hurricanes,8475235,1,Nicolas Deslauriers,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.35916666666666663,0.015666666666666666,0.07883333333333332,0.09449999999999999,0.13583333333333333,0.0,192.19259259258857,1
Carolina Hurricanes,8476873,1,Mark Jankowski,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.44166666666666665,0.0655,0.07033333333333333,0.13583333333333333,0.23299999999999998,0.0,192.19259259258857,1
Carolina Hurricanes,8480829,1,Jesperi Kotkaniemi,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5301666666666667,0.027,0.09583333333333333,0.12283333333333332,0.07833333333333332,0.0,192.19259259258857,1
Toronto Maple Leafs,8478057,1,Dakota Joshua,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.4975,0.06366666666666666,0.043,0.10666666666666666,0.12133333333333333,0.0,198.34074074073695,1
Toronto Maple Leafs,8478904,1,Steven Lorentz,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5523333333333333,0.0355,0.06083333333333333,0.09633333333333333,0.21066666666666667,0.0,198.34074074073695,1
Toronto Maple Leafs,8475714,1,Calle Jarnkrok,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.4255,0.024499999999999997,0.058666666666666666,0.08316666666666667,0.10983333333333332,0.0,198.34074074073695,1
Toronto Maple Leafs,8477939,2,William Nylander,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.1165,0.17333333333333334,0.10133333333333333,0.27466666666666667,0.15866666666666665,0.0,481.1925925926264,1
Toronto Maple Leafs,8479318,2,Auston Matthews,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.4178333333333333,0.06316666666666666,0.16316666666666665,0.22633333333333333,0.5165,0.0,481.1925925926264,1
Toronto Maple Leafs,8475166,2,John Tavares,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.2575,0.08399999999999999,0.14783333333333332,0.2318333333333333,0.296,0.0,481.1925925926264,1
Toronto Maple Leafs,8476931,2,Jake McCabe,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.1073333333333333,0.050166666666666665,0.14966666666666667,0.19983333333333334,0.6466666666666666,0.0,530.192592592628,1
Toronto Maple Leafs,8475171,2,Oliver Ekman-Larsson,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.959,0.04533333333333333,0.1305,0.17583333333333334,0.5451666666666667,0.0,530.192592592628,1
Carolina Hurricanes,8478427,2,Sebastian Aho,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.3403333333333334,0.15416666666666667,0.20883333333333332,0.363,0.217,0.0,458.9259259259529,1
Carolina Hurricanes,8482093,2,Seth Jarvis,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.3545,0.1425,0.21366666666666667,0.35616666666666663,0.283,0.0,458.9259259259529,1
Carolina Hurricanes,8480830,2,Andrei Svechnikov,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,1.0511666666666666,0.19516666666666665,0.15766666666666665,0.35283333333333333,0.29716666666666663,0.0,458.9259259259529,1
Carolina Hurricanes,8480817,2,K'Andre Miller,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.957,0.05283333333333333,0.2195,0.2723333333333333,0.6813333333333333,0.0,536.4074074074433,1
Carolina Hurricanes,8476958,2,Jaccob Slavin,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.9528333333333333,0.0535,0.2105,0.264,0.5521666666666667,0.0,478.8000000000345,1
Toronto Maple Leafs,8476932,2,Anthony Stolarz,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.0,0.0,0.0,0.0,0.0,10.626274999999993,1199.9999999999998,1
Carolina Hurricanes,8475883,2,Frederik Andersen,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.0,0.0,0.0,0.0,0.0,11.104258333333327,1199.9999999999998,1
Toronto Maple Leafs,8482720,2,Matthew Knies,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.7778333333333333,0.06666666666666667,0.081,0.14766666666666667,0.20099999999999998,0.0,292.59999999999434,1
Toronto Maple Leafs,8480870,2,Bo Groulx,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.6463333333333333,0.049833333333333334,0.08366666666666667,0.1335,0.22666666666666666,0.0,292.59999999999434,1
Toronto Maple Leafs,8481711,2,Matias Maccelli,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.776,0.088,0.07783333333333332,0.16583333333333333,0.09166666666666666,0.0,292.59999999999434,1
Carolina Hurricanes,8475235,2,Nicolas Deslauriers,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.3753333333333333,0.016666666666666666,0.0805,0.09716666666666667,0.1485,0.0,191.4814814814767,1
Carolina Hurricanes,8476873,2,Mark Jankowski,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.45066666666666666,0.06116666666666667,0.07033333333333333,0.1315,0.24283333333333332,0.0,191.4814814814767,1
Carolina Hurricanes,8480829,2,Jesperi Kotkaniemi,Toronto Maple Leafs,Carolina Hurricanes,2026-03-20,0.5256666666666666,0.024166666666666666,0.09683333333333333,0.121,0.08216666666666667,0.0,191.4814814814767,1
