date,player,team,opp,market,line,proj_lambda,lam_scale_mean,p_over,side,chosen_prob
2026-01-28,Will Cuylle,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Mika Zibanejad,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Urho Vaakanainen,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Sam Carrick,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Braden Schneider,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Matthew Robertson,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Jonny Brodzinski,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Scott Morrow,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Connor Mackey,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Vladislav Gavrikov,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,J.T. Miller,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Will Borgen,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Adam Fox,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Vincent Trocheck,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Artemi Panarin,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Conor Sheary,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Adam Edstrom,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Brennan Othmann,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Matt Rempe,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Taylor Raddysh,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
2026-01-28,Alexis Lafrenière,NYR,NYI,SOG,4.5,2.5,0.9948,0.179929,Under,0.820071
