team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
New Jersey Devils,8474149,1,Evgenii Dadonov,New Jersey Devils,Buffalo Sabres,2026-02-25,0.213,0.0285,0.021500000000000002,0.05,0.0,0.0,60.0,1
Buffalo Sabres,8480839,1,Rasmus Dahlin,New Jersey Devils,Buffalo Sabres,2026-02-25,0.9375,0.049,0.1065,0.1555,0.8220000000000001,0.0,60.0,1
New Jersey Devils,8476462,1,Dougie Hamilton,New Jersey Devils,Buffalo Sabres,2026-02-25,0.442,0.018000000000000002,0.0585,0.07650000000000001,1.0665,0.0,60.0,1
Buffalo Sabres,8480802,1,Ryan McLeod,New Jersey Devils,Buffalo Sabres,2026-02-25,0.54,0.028,0.08600000000000001,0.114,0.0,0.0,60.0,1
New Jersey Devils,8477015,1,Connor Brown,New Jersey Devils,Buffalo Sabres,2026-02-25,0.4235,0.059000000000000004,0.039,0.098,0.0,0.0,60.0,1
Buffalo Sabres,8480807,1,Mattias Samuelsson,New Jersey Devils,Buffalo Sabres,2026-02-25,0.6075,0.0315,0.101,0.1325,0.7975,0.0,60.0,1
Buffalo Sabres,8477949,1,Alex Tuch,New Jersey Devils,Buffalo Sabres,2026-02-25,0.753,0.1695,0.043000000000000003,0.21250000000000002,0.0,0.0,60.0,1
New Jersey Devils,8480002,1,Nico Hischier,New Jersey Devils,Buffalo Sabres,2026-02-25,0.424,0.034,0.063,0.097,0.0,0.0,60.0,1
Buffalo Sabres,8482659,1,Josh Doan,New Jersey Devils,Buffalo Sabres,2026-02-25,0.40950000000000003,0.0315,0.0555,0.087,0.0,0.0,60.0,1
New Jersey Devils,8482684,1,Luke Hughes,New Jersey Devils,Buffalo Sabres,2026-02-25,0.677,0.136,0.055,0.191,1.218,0.0,60.0,1
Buffalo Sabres,8477949,2,Alex Tuch,New Jersey Devils,Buffalo Sabres,2026-02-25,0.7385,0.148,0.0575,0.2055,0.0,0.0,60.0,1
Buffalo Sabres,8480839,2,Rasmus Dahlin,New Jersey Devils,Buffalo Sabres,2026-02-25,0.981,0.054,0.0935,0.1475,0.8635,0.0,60.0,1
New Jersey Devils,8482684,2,Luke Hughes,New Jersey Devils,Buffalo Sabres,2026-02-25,0.72,0.152,0.052000000000000005,0.20400000000000001,1.2915,0.0,60.0,1
New Jersey Devils,8476462,2,Dougie Hamilton,New Jersey Devils,Buffalo Sabres,2026-02-25,0.47950000000000004,0.018000000000000002,0.073,0.091,1.0795000000000001,0.0,60.0,1
Buffalo Sabres,8482671,2,Owen Power,New Jersey Devils,Buffalo Sabres,2026-02-25,0.492,0.0165,0.0805,0.097,0.0,0.0,60.0,1
New Jersey Devils,8474149,2,Evgenii Dadonov,New Jersey Devils,Buffalo Sabres,2026-02-25,0.219,0.027,0.021500000000000002,0.0485,0.0,0.0,60.0,1
Buffalo Sabres,8483500,2,Noah Ostlund,New Jersey Devils,Buffalo Sabres,2026-02-25,0.382,0.051000000000000004,0.0275,0.0785,0.0,0.0,60.0,1
New Jersey Devils,8484177,2,Lenni Hameenaho,New Jersey Devils,Buffalo Sabres,2026-02-25,0.23900000000000002,0.029500000000000002,0.019,0.0485,0.0,0.0,60.0,1
