date,player,team,market,line,proj,p_over,over_price,under_price,book,side,ev,proj_lambda,ev_over
2025-10-23,Brendan Gallagher,MTL,ASSISTS,0.5,0.791,0.5078,360,-600,pinnacle,Over,1.336016962592211,0.791,1.336016962592211
2025-10-23,Brendan Gallagher,MTL,ASSISTS,0.5,0.791,0.5078,340,-500,draftkings,Over,1.2344510076968978,0.791,1.2344510076968978
2025-10-23,Filip Forsberg,NSH,POINTS,0.5,0.195,0.223,-205,158,fanduel,Under,1.004651915093997,0.195,1.004651915093997
2025-10-23,Elias Pettersson,VAN,POINTS,0.5,0.08,0.1239,-162,126,draftkings,Under,0.9800083714250591,0.08,0.9800083714250591
2025-10-23,Frank Nazar,CHI,GOALS,0.5,0.752,0.4914,290,-440,fanduel,Over,0.9162892569319159,0.752,0.9162892569319159
2025-10-23,Elias Pettersson,VAN,POINTS,0.5,0.08,0.1239,-146,114,fanduel,Under,0.8748751835617815,0.08,0.8748751835617815
2025-10-23,Filip Forsberg,NSH,POINTS,0.5,0.195,0.223,-183,137,pinnacle,Under,0.8414825731677416,0.195,0.8414825731677416
2025-10-23,Elias Pettersson,VAN,POINTS,0.5,0.08,0.1239,-147,110,pinnacle,Under,0.8398307876073561,0.08,0.8398307876073561
2025-10-23,Filip Forsberg,NSH,POINTS,0.5,0.195,0.223,-175,135,draftkings,Under,0.8259426358414315,0.195,0.8259426358414315
2025-10-23,Viktor Arvidsson,BOS,ASSISTS,0.5,0.701,0.4719,281,-419,pinnacle,Over,0.797798214212075,0.701,0.797798214212075
2025-10-23,Matthew Schaefer,NYI,GOALS,0.5,0.35,0.2746,550,-1000,fanduel,Over,0.7852144135868271,0.35,0.7852144135868271
2025-10-23,Artemi Panarin,NYR,ASSISTS,0.5,0.221,0.2161,-162,126,draftkings,Under,0.7716465734300872,0.221,0.7716465734300872
2025-10-23,Artemi Panarin,NYR,ASSISTS,0.5,0.221,0.2161,-166,125,pinnacle,Under,0.7638074292998658,0.221,0.7638074292998658
2025-10-23,Sam Bennett,FLA,POINTS,0.5,0.105,0.1495,-135,105,draftkings,Under,0.7434339994636123,0.105,0.7434339994636123
2025-10-23,Sam Bennett,FLA,POINTS,0.5,0.105,0.1495,-132,104,fanduel,Under,0.7349294433686681,0.105,0.7349294433686681
2025-10-23,Josh Morrissey,WPG,POINTS,0.5,0.105,0.1495,-132,104,fanduel,Under,0.7349294433686681,0.105,0.7349294433686681
2025-10-23,Mike Matheson,MTL,POINTS,0.5,0.848,0.5256,230,-310,fanduel,Over,0.7343953439525198,0.848,0.7343953439525198
2025-10-23,Tim Stützle,OTT,POINTS,0.5,0.399,0.3453,-215,164,fanduel,Under,0.728479682534254,0.399,0.728479682534254
2025-10-23,Nick Schmaltz,UTA,SOG,2.5,4.285,0.7758,122,-160,fanduel,Over,0.7222383739997702,4.285,0.7222383739997702
2025-10-23,Sam Bennett,FLA,POINTS,0.5,0.105,0.1495,-137,102,pinnacle,Under,0.7179203311787791,0.105,0.7179203311787791
2025-10-23,Josh Morrissey,WPG,POINTS,0.5,0.105,0.1495,-134,100,pinnacle,Under,0.7009112189888902,0.105,0.7009112189888902
2025-10-23,Viktor Arvidsson,BOS,ASSISTS,0.5,0.701,0.4719,260,-370,draftkings,Over,0.6987069740586536,0.701,0.6987069740586536
2025-10-23,Tim Stützle,OTT,POINTS,0.5,0.399,0.3453,-215,158,pinnacle,Under,0.6891960533857485,0.399,0.6891960533857485
2025-10-23,Mathew Barzal,NYI,POINTS,0.5,0.406,0.3491,-205,158,fanduel,Under,0.6793545127953521,0.406,0.6793545127953521
2025-10-23,Tim Stützle,OTT,POINTS,0.5,0.399,0.3453,-204,155,draftkings,Under,0.6695542388114953,0.399,0.6695542388114953
2025-10-23,Nick Schmaltz,UTA,SOG,2.5,4.285,0.7758,115,-148,draftkings,Over,0.6679335604051829,4.285,0.6679335604051829
2025-10-23,Brendan Gallagher,MTL,POINTS,0.5,0.967,0.5623,196,-260,fanduel,Over,0.6643859047016007,0.967,0.6643859047016007
2025-10-23,Josh Morrissey,WPG,POINTS,0.5,0.105,0.1495,-125,-105,draftkings,Under,0.660413332822488,0.105,0.660413332822488
2025-10-23,Nikolaj Ehlers,CAR,SOG,2.5,4.35,0.7845,111,-149,pinnacle,Over,0.6553954597336271,4.35,0.6553954597336271
2025-10-23,Brandon Hagel,TBL,POINTS,0.5,0.375,0.3329,-192,148,fanduel,Under,0.6545246654107632,0.375,0.6545246654107632
2025-10-23,Michael Misa,SJS,GOALS,0.5,0.35,0.2746,500,-900,fanduel,Over,0.6478902279263019,0.35,0.6478902279263019
2025-10-23,Nikolaj Ehlers,CAR,SOG,2.5,4.35,0.7845,110,-142,draftkings,Over,0.6475499836211454,4.35,0.6475499836211454
2025-10-23,Nick Schmaltz,UTA,SOG,2.5,4.285,0.7758,112,-150,pinnacle,Over,0.6446600688646457,4.285,0.6446600688646457
2025-10-23,Nikolaj Ehlers,CAR,POINTS,0.5,0.125,0.1674,-122,-104,fanduel,Under,0.6331358213807048,0.125,0.6331358213807048
2025-10-23,Clayton Keller,UTA,POINTS,0.5,0.482,0.3856,-218,165,draftkings,Under,0.628248248566167,0.482,0.628248248566167
2025-10-23,Nikolaj Ehlers,CAR,POINTS,0.5,0.125,0.1674,-125,-105,draftkings,Under,0.625511471140832,0.125,0.625511471140832
2025-10-23,Brock Nelson,COL,POINTS,0.5,0.105,0.1495,-120,-110,draftkings,Under,0.6235970726712134,0.105,0.6235970726712134
2025-10-23,Nikolaj Ehlers,CAR,POINTS,0.5,0.125,0.1674,-127,-106,pinnacle,Under,0.6180309765658628,0.125,0.6180309765658628
2025-10-23,Alexis Lafrenière,NYR,POINTS,0.5,0.29,0.2854,-162,126,fanduel,Under,0.6148890628369472,0.29,0.6148890628369472
2025-10-23,J.T. Compher,DET,ASSISTS,0.5,0.45,0.3553,354,-564,pinnacle,Over,0.613,0.45,0.613
2025-10-23,Ivan Demidov,MTL,ASSISTS,0.5,0.824,0.52,210,-310,pinnacle,Over,0.6120789182066564,0.824,0.6120789182066564
2025-10-23,Ivan Demidov,MTL,ASSISTS,0.5,0.824,0.52,210,-285,draftkings,Over,0.6120789182066564,0.824,0.6120789182066564
2025-10-23,Clayton Keller,UTA,POINTS,0.5,0.482,0.3856,-210,162,fanduel,Under,0.6098152495257954,0.482,0.6098152495257954
2025-10-23,Brendan Gallagher,MTL,POINTS,0.5,0.967,0.5623,185,-248,draftkings,Over,0.6025337258106629,0.967,0.6025337258106629
2025-10-23,Brendan Gallagher,MTL,POINTS,0.5,0.967,0.5623,185,-270,pinnacle,Over,0.6025337258106629,0.967,0.6025337258106629
2025-10-23,Nikolaj Ehlers,CAR,SOG,2.5,4.35,0.7845,104,-135,fanduel,Over,0.6004771269462554,4.35,0.6004771269462554
2025-10-23,Jackson Blake,CAR,SOG,2.5,3.536,0.6525,145,-188,draftkings,Over,0.5986748031110368,3.536,0.5986748031110368
2025-10-23,Clayton Keller,UTA,POINTS,0.5,0.482,0.3856,-230,160,pinnacle,Under,0.5975265834988809,0.482,0.5975265834988809
2025-10-23,Will Cuylle,NYR,POINTS,0.5,0.118,0.1615,-115,-111,fanduel,Under,0.5939985760954801,0.118,0.5939985760954801
2025-10-23,Jackson Blake,CAR,SOG,2.5,3.536,0.6525,144,-190,fanduel,Over,0.5921495998330324,3.536,0.5921495998330324
2025-10-23,Jackson Blake,CAR,SOG,2.5,3.536,0.6525,144,-200,pinnacle,Over,0.5921495998330324,3.536,0.5921495998330324
2025-10-23,Brock Nelson,COL,POINTS,0.5,0.105,0.1495,-114,-116,pinnacle,Under,0.5836069969896563,0.105,0.5836069969896563
2025-10-23,J.T. Compher,DET,POINTS,0.5,0.9,0.5422,192,-266,pinnacle,Over,0.5831,0.9,0.5831
2025-10-23,Mathew Barzal,NYI,POINTS,0.5,0.406,0.3491,-193,143,pinnacle,Under,0.5817176225165525,0.406,0.5817176225165525
2025-10-23,Dylan Cozens,OTT,POINTS,0.5,0.252,0.2616,-146,114,fanduel,Under,0.5802401115993768,0.252,0.5802401115993768
2025-10-23,Brandon Hagel,TBL,POINTS,0.5,0.375,0.3329,-182,136,pinnacle,Under,0.5744670203102425,0.375,0.5744670203102425
2025-10-23,Cale Makar,COL,POINTS,0.5,0.563,0.421,-225,170,draftkings,Under,0.5632551605404309,0.563,0.5632551605404309
