gamePk,date,team,player_id,full_name,position,shots,goals,saves
2025020802,2026-01-23,Toronto Maple Leafs,8484158,Easton Cowan,F,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8477503,Max Domi,F,2,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8475714,Calle Jarnkrok,F,2,1,0
2025020802,2026-01-23,Toronto Maple Leafs,8478057,Dakota Joshua,F,4,2,0
2025020802,2026-01-23,Toronto Maple Leafs,8482720,Matthew Knies,F,3,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8476872,Scott Laughton,F,3,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8478904,Steven Lorentz,F,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8481711,Matias Maccelli,F,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8479318,Auston Matthews,F,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8482259,Bobby McMann,F,0,1,0
2025020802,2026-01-23,Toronto Maple Leafs,8477939,William Nylander,F,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8484901,Jacob Quillan,F,4,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8481582,Nicholas Robertson,F,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8478462,Nicolas Roy,F,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8475166,John Tavares,F,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8481122,Simon Benoit,D,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8478443,Brandon Carlo,D,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8475171,Oliver Ekman-Larsson,D,1,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8476931,Jake McCabe,D,3,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8477541,Dakota Mermis,D,3,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8479026,Philippe Myers,D,3,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8476853,Morgan Rielly,D,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8479442,Troy Stecher,D,2,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8475690,Chris Tanev,D,2,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8481567,Henry Thrun,D,0,0,0
2025020802,2026-01-23,Toronto Maple Leafs,8476932,Anthony Stolarz,G,0,0,30
2025020802,2026-01-23,Toronto Maple Leafs,8479361,Joseph Woll,G,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8477964,Ivan Barbashev,F,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8483890,Braeden Bowman,F,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8481604,Pavel Dorofeyev,F,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478403,Jack Eichel,F,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8476881,Tomas Hertl,F,2,0,0
2025020802,2026-01-23,Vegas Golden Knights,8482125,Alexander Holtz,F,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8479353,Brett Howden,F,2,0,0
2025020802,2026-01-23,Vegas Golden Knights,8476448,William Karlsson,F,4,1,0
2025020802,2026-01-23,Vegas Golden Knights,8478434,Keegan Kolesar,F,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8479550,Tanner Laczynski,F,3,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478483,Mitch Marner,F,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8481133,Cole Reinhardt,F,3,0,0
2025020802,2026-01-23,Vegas Golden Knights,8480007,Jonas Rondbjerg,F,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8476438,Brandon Saad,F,2,0,0
2025020802,2026-01-23,Vegas Golden Knights,8476925,Colton Sissons,F,1,1,0
2025020802,2026-01-23,Vegas Golden Knights,8475191,Reilly Smith,F,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8475913,Mark Stone,F,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478397,Rasmus Andersson,D,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8479639,Dylan Coghlan,D,3,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478396,Noah Hanifin,D,2,0,0
2025020802,2026-01-23,Vegas Golden Knights,8477018,Ben Hutton,D,2,0,0
2025020802,2026-01-23,Vegas Golden Knights,8481527,Kaedan Korczak,D,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478468,Jeremy Lauzon,D,1,0,0
2025020802,2026-01-23,Vegas Golden Knights,8475188,Brayden McNabb,D,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8477447,Shea Theodore,D,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8479394,Carter Hart,G,0,0,0
2025020802,2026-01-23,Vegas Golden Knights,8478499,Adin Hill,G,0,0,34
2025020802,2026-01-23,Vegas Golden Knights,8481033,Akira Schmid,G,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8484144,Connor Bedard,F,6,1,0
2025020803,2026-01-23,Chicago Blackhawks,8477479,Tyler Bertuzzi,F,1,0,0
2025020803,2026-01-23,Chicago Blackhawks,8477444,Andre Burakovsky,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8482703,Colton Dach,F,5,0,0
2025020803,2026-01-23,Chicago Blackhawks,8477450,Jason Dickinson,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8477987,Ryan Donato,F,3,0,0
2025020803,2026-01-23,Chicago Blackhawks,8473422,Nick Foligno,F,3,0,0
2025020803,2026-01-23,Chicago Blackhawks,8483450,Ryan Greene,F,1,0,0
2025020803,2026-01-23,Chicago Blackhawks,8478043,Sam Lafferty,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8484185,Nick Lardis,F,2,0,0
2025020803,2026-01-23,Chicago Blackhawks,8481624,Ilya Mikheyev,F,2,0,0
2025020803,2026-01-23,Chicago Blackhawks,8484197,Oliver Moore,F,5,1,0
2025020803,2026-01-23,Chicago Blackhawks,8483493,Frank Nazar,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8482172,Landon Slaggert,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8476882,Teuvo Teravainen,F,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8481806,Louis Crevier,D,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8476891,Matt Grzelcyk,D,2,0,0
2025020803,2026-01-23,Chicago Blackhawks,8482176,Wyatt Kaiser,D,1,0,0
2025020803,2026-01-23,Chicago Blackhawks,8484783,Artyom Levshunov,D,4,0,0
2025020803,2026-01-23,Chicago Blackhawks,8476473,Connor Murphy,D,1,0,0
2025020803,2026-01-23,Chicago Blackhawks,8481568,Alex Vlasic,D,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8481519,Spencer Knight,G,0,0,0
2025020803,2026-01-23,Chicago Blackhawks,8482821,Arvid Soderblom,G,0,0,30
2025020803,2026-01-23,Tampa Bay Lightning,8477416,Oliver Bjorkstrand,F,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8478519,Anthony Cirelli,F,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8480876,Curtis Douglas,F,1,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8482090,Jack Finley,F,3,1,0
2025020803,2026-01-23,Tampa Bay Lightning,8476878,Zemgus Girgensons,F,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8482201,Gage Goncalves,F,1,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8476826,Yanni Gourde,F,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8477404,Jake Guentzel,F,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8479542,Brandon Hagel,F,0,1,0
2025020803,2026-01-23,Tampa Bay Lightning,8480995,Pontus Holmberg,F,1,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8483752,Dominic James,F,3,2,0
2025020803,2026-01-23,Tampa Bay Lightning,8476453,Nikita Kucherov,F,2,2,0
2025020803,2026-01-23,Tampa Bay Lightning,8477426,Nick Paul,F,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8481592,Jakob Pelletier,F,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8478010,Brayden Point,F,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8483398,Declan Carlile,D,3,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8478416,Erik Cernak,D,3,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8481719,Max Crozier,D,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8480426,Charle-Edouard D'Astous,D,1,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8475167,Victor Hedman,D,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8482929,Emil Lilleberg,D,3,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8481547,Simon Lundmark,D,1,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8474151,Ryan McDonagh,D,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8482655,J.J. Moser,D,2,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8478178,Darren Raddysh,D,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8477992,Jonas Johansson,G,0,0,0
2025020803,2026-01-23,Tampa Bay Lightning,8476883,Andrei Vasilevskiy,G,0,0,34
2025020804,2026-01-23,Dallas Stars,8479414,Nathan Bastian,F,3,0,0
2025020804,2026-01-23,Dallas Stars,8473994,Jamie Benn,F,4,0,0
2025020804,2026-01-23,Dallas Stars,8476278,Colin Blackwell,F,2,0,0
2025020804,2026-01-23,Dallas Stars,8482145,Mavrik Bourque,F,0,1,0
2025020804,2026-01-23,Dallas Stars,8480840,Oskar Bäck,F,0,0,0
2025020804,2026-01-23,Dallas Stars,8475168,Matt Duchene,F,1,0,0
2025020804,2026-01-23,Dallas Stars,8477454,Adam Erne,F,0,0,0
2025020804,2026-01-23,Dallas Stars,8476889,Radek Faksa,F,1,0,0
2025020804,2026-01-23,Dallas Stars,8478449,Roope Hintz,F,1,0,0
2025020804,2026-01-23,Dallas Stars,8484829,Justin Hryckowian,F,2,1,0
2025020804,2026-01-23,Dallas Stars,8482740,Wyatt Johnston,F,0,0,0
2025020804,2026-01-23,Dallas Stars,8478420,Mikko Rantanen,F,3,0,0
2025020804,2026-01-23,Dallas Stars,8480027,Jason Robertson,F,3,0,0
2025020804,2026-01-23,Dallas Stars,8475794,Tyler Seguin,F,0,0,0
2025020804,2026-01-23,Dallas Stars,8479351,Sam Steel,F,0,0,0
2025020804,2026-01-23,Dallas Stars,8483425,Lian Bichsel,D,0,0,0
2025020804,2026-01-23,Dallas Stars,8478476,Kyle Capobianco,D,0,0,0
2025020804,2026-01-23,Dallas Stars,8481581,Thomas Harley,D,0,0,0
2025020804,2026-01-23,Dallas Stars,8480036,Miro Heiskanen,D,3,0,0
2025020804,2026-01-23,Dallas Stars,8476902,Esa Lindell,D,2,0,0
2025020804,2026-01-23,Dallas Stars,8480878,Nils Lundkvist,D,3,0,0
2025020804,2026-01-23,Dallas Stars,8480950,Ilya Lyubushkin,D,2,0,0
2025020804,2026-01-23,Dallas Stars,8475755,Alexander Petrovic,D,0,0,0
2025020804,2026-01-23,Dallas Stars,8479193,Casey DeSmith,G,0,0,0
2025020804,2026-01-23,Dallas Stars,8479979,Jake Oettinger,G,0,0,25
2025020804,2026-01-23,St. Louis Blues,8481013,Jonatan Berggren,F,3,1,0
2025020804,2026-01-23,St. Louis Blues,8475760,Nick Bjugstad,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8477402,Pavel Buchnevich,F,1,0,0
2025020804,2026-01-23,St. Louis Blues,8484164,Dalibor Dvorsky,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8477952,Robby Fabbri,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8482077,Dylan Holloway,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8478472,Mathieu Joseph,F,2,0,0
2025020804,2026-01-23,St. Louis Blues,8479385,Jordan Kyrou,F,2,0,0
2025020804,2026-01-23,St. Louis Blues,8482089,Jake Neighbours,F,1,0,0
2025020804,2026-01-23,St. Louis Blues,8475170,Brayden Schenn,F,4,0,0
2025020804,2026-01-23,St. Louis Blues,8483516,Jimmy Snuggerud,F,1,0,0
2025020804,2026-01-23,St. Louis Blues,8484230,Otto Stenberg,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8476897,Oskar Sundqvist,F,1,0,0
2025020804,2026-01-23,St. Louis Blues,8480459,Pius Suter,F,1,0,0
2025020804,2026-01-23,St. Louis Blues,8480023,Robert Thomas,F,0,1,0
2025020804,2026-01-23,St. Louis Blues,8480281,Alexey Toropchenko,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8477573,Nathan Walker,F,0,0,0
2025020804,2026-01-23,St. Louis Blues,8481598,Philip Broberg,D,3,0,0
2025020804,2026-01-23,St. Louis Blues,8475753,Justin Faulk,D,2,0,0
2025020804,2026-01-23,St. Louis Blues,8475764,Cam Fowler,D,2,0,0
2025020804,2026-01-23,St. Louis Blues,8482516,Matthew Kessel,D,3,0,0
2025020804,2026-01-23,St. Louis Blues,8482733,Logan Mailloux,D,0,0,0
2025020804,2026-01-23,St. Louis Blues,8476892,Colton Parayko,D,1,0,0
2025020804,2026-01-23,St. Louis Blues,8481006,Tyler Tucker,D,0,0,0
2025020804,2026-01-23,St. Louis Blues,8476412,Jordan Binnington,G,0,0,28
2025020804,2026-01-23,St. Louis Blues,8480981,Joel Hofer,G,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8482947,Zakhar Bardakov,F,3,0,0
2025020805,2026-01-23,Colorado Avalanche,8484149,Gavin Brindley,F,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8479525,Ross Colton,F,5,1,0
2025020805,2026-01-23,Colorado Avalanche,8480835,Jack Drury,F,3,0,0
2025020805,2026-01-23,Colorado Avalanche,8480448,Parker Kelly,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8481641,Joel Kiviranta,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8476455,Gabriel Landeskog,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8477476,Artturi Lehkonen,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8477492,Nathan MacKinnon,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8482953,Taylor Makar,F,1,0,0
2025020805,2026-01-23,Colorado Avalanche,8480039,Martin Necas,F,1,0,0
2025020805,2026-01-23,Colorado Avalanche,8475754,Brock Nelson,F,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8477501,Valeri Nichushkin,F,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8478109,Victor Olofsson,F,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8482072,Jack Ahcan,D,1,1,0
2025020805,2026-01-23,Colorado Avalanche,8470613,Brent Burns,D,1,0,0
2025020805,2026-01-23,Colorado Avalanche,8479398,Samuel Girard,D,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8480069,Cale Makar,D,2,0,0
2025020805,2026-01-23,Colorado Avalanche,8484258,Sam Malinski,D,1,1,0
2025020805,2026-01-23,Colorado Avalanche,8476312,Josh Manson,D,1,0,0
2025020805,2026-01-23,Colorado Avalanche,8478038,Devon Toews,D,0,0,0
2025020805,2026-01-23,Colorado Avalanche,8478406,Mackenzie Blackwood,G,0,0,21
2025020805,2026-01-23,Colorado Avalanche,8485473,Isak Posch,G,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8479022,Rodrigo Abols,F,3,0,0
2025020805,2026-01-23,Philadelphia Flyers,8484142,Denver Barkey,F,2,0,0
2025020805,2026-01-23,Philadelphia Flyers,8481553,Bobby Brink,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8480220,Noah Cates,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8476461,Sean Couturier,F,2,0,0
2025020805,2026-01-23,Philadelphia Flyers,8475235,Nicolas Deslauriers,F,1,0,0
2025020805,2026-01-23,Philadelphia Flyers,8477989,Christian Dvorak,F,1,0,0
2025020805,2026-01-23,Philadelphia Flyers,8482159,Tyson Foerster,F,1,0,0
2025020805,2026-01-23,Philadelphia Flyers,8483733,Nikita Grebenkin,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8479336,Carl Grundstrom,F,1,0,0
2025020805,2026-01-23,Philadelphia Flyers,8477903,Garnet Hathaway,F,1,1,0
2025020805,2026-01-23,Philadelphia Flyers,8478439,Travis Konecny,F,1,0,0
2025020805,2026-01-23,Philadelphia Flyers,8484387,Matvei Michkov,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8478967,Lane Pederson,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8480015,Owen Tippett,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8481533,Trevor Zegras,F,0,0,0
2025020805,2026-01-23,Philadelphia Flyers,8482126,Emil Andrae,D,2,0,0
2025020805,2026-01-23,Philadelphia Flyers,8482142,Jamie Drysdale,D,1,1,0
