team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Tampa Bay Lightning,8477404,1,Jake Guentzel,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.2843333333333333,0.20966666666666667,0.18383333333333332,0.39349999999999996,0.3565,0.0,492.2148148148518,1
Tampa Bay Lightning,8476453,1,Nikita Kucherov,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.2541666666666667,0.174,0.20783333333333331,0.3818333333333333,0.23099999999999998,0.0,492.2148148148518,1
Tampa Bay Lightning,8479542,1,Brandon Hagel,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.1836666666666666,0.13133333333333333,0.22066666666666665,0.352,0.391,0.0,492.2148148148518,1
Tampa Bay Lightning,8478178,1,Darren Raddysh,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.1483333333333332,0.09433333333333332,0.24183333333333332,0.3361666666666666,0.5701666666666666,0.0,550.6000000000299,1
Tampa Bay Lightning,8482655,1,J.J. Moser,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,0.7575,0.03133333333333333,0.17933333333333332,0.21066666666666664,0.5091666666666667,0.0,550.6000000000299,1
Detroit Red Wings,8477946,1,Dylan Larkin,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.201,0.1265,0.14516666666666667,0.27166666666666667,0.19033333333333333,0.0,478.651851851883,1
Detroit Red Wings,8479337,1,Alex DeBrincat,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.3991666666666667,0.15166666666666667,0.13283333333333333,0.2845,0.3123333333333333,0.0,478.651851851883,1
Detroit Red Wings,8482078,1,Lucas Raymond,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,0.9405,0.10049999999999999,0.14166666666666666,0.24216666666666664,0.22516666666666665,0.0,478.651851851883,1
Detroit Red Wings,8481542,1,Moritz Seider,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,1.1026666666666667,0.041666666666666664,0.18283333333333332,0.22449999999999998,0.7155,0.0,598.3629629629631,1
Detroit Red Wings,8482762,1,Simon Edvinsson,Tampa Bay Lightning,Detroit Red Wings,2026-04-13,0.9428333333333333,0.0435,0.14816666666666667,0.19166666666666665,0.6881666666666666,0.0,539.5333333333662,1
