team,player_id,player,market,value,count,n_sims,game_home,game_away,date,period
Montréal Canadiens,8480018,,SOG,6.0,446,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480018,,GOALS,0.0,4260,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480018,,ASSISTS,0.0,3351,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480018,,POINTS,0.0,2385,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480018,,BLOCKS,2.0,897,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480018,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,SOG,4.0,1169,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,GOALS,0.0,3900,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,ASSISTS,0.0,3455,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,POINTS,0.0,2250,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,BLOCKS,0.0,1484,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483515,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,SOG,6.0,752,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,GOALS,0.0,3055,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,ASSISTS,0.0,3792,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,POINTS,0.0,1932,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,BLOCKS,0.0,4220,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8481540,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,SOG,2.0,1470,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,GOALS,0.0,5374,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,ASSISTS,0.0,3423,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,POINTS,0.0,3073,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,BLOCKS,0.0,934,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8483457,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,SOG,4.0,883,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,GOALS,1.0,676,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,ASSISTS,0.0,3431,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,POINTS,1.0,2116,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,BLOCKS,1.0,1227,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8480865,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,SOG,1.0,1096,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,GOALS,0.0,4273,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,ASSISTS,0.0,3863,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,POINTS,0.0,2774,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,BLOCKS,0.0,3429,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477933,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,SOG,0.0,312,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,GOALS,0.0,4219,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,ASSISTS,0.0,3863,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,POINTS,0.0,2717,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,BLOCKS,2.0,955,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8482113,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,SOG,2.0,718,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,GOALS,0.0,4163,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,ASSISTS,0.0,3720,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,POINTS,0.0,2583,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,BLOCKS,0.0,2179,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8479314,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,SOG,5.0,337,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,GOALS,1.0,832,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,ASSISTS,0.0,3752,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,POINTS,1.0,2051,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,BLOCKS,2.0,1633,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8477495,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,SOG,5.0,421,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,GOALS,0.0,5177,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,ASSISTS,0.0,3700,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,POINTS,0.0,3168,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,BLOCKS,3.0,1052,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8478055,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,SOG,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,GOALS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,ASSISTS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,POINTS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,BLOCKS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8482487,,SAVES,27.2,338,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,SOG,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,GOALS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,ASSISTS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,POINTS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,BLOCKS,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Florida Panthers,8475683,,SAVES,33.15,347,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,SOG,1.0,1507,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,GOALS,0.0,5303,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,ASSISTS,1.0,1433,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,POINTS,1.0,1712,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,BLOCKS,0.0,2970,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478133,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,SOG,3.0,1162,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,GOALS,1.0,1402,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,ASSISTS,0.0,4710,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,POINTS,1.0,1898,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,BLOCKS,0.0,4849,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8484984,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,SOG,1.0,1454,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,GOALS,0.0,4902,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,ASSISTS,0.0,4414,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,POINTS,0.0,3612,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,BLOCKS,0.0,3723,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8479339,,SAVES,0.0,6000,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478851,,SOG,2.0,1482,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
Montréal Canadiens,8478851,,GOALS,0.0,5323,6000,Montréal Canadiens,Florida Panthers,2026-04-07,0
