team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Montréal Canadiens,8480018,1,Nick Suzuki,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.0566666666666666,0.12983333333333333,0.14283333333333334,0.27266666666666667,0.3418333333333333,0.0,481.177777777812,1
Montréal Canadiens,8483515,1,Juraj Slafkovský,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.1283333333333332,0.13033333333333333,0.14616666666666667,0.27649999999999997,0.5401666666666667,0.0,481.177777777812,1
Montréal Canadiens,8481540,1,Cole Caufield,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.3051666666666666,0.14016666666666666,0.15366666666666667,0.29383333333333334,0.27649999999999997,0.0,481.177777777812,1
Montréal Canadiens,8483457,1,Lane Hutson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.9139999999999999,0.036333333333333336,0.16633333333333333,0.20266666666666666,0.6813333333333333,0.0,554.5555555555825,1
Montréal Canadiens,8476875,1,Mike Matheson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.9501666666666666,0.03916666666666666,0.16966666666666666,0.20883333333333332,0.6405,0.0,554.5555555555825,1
Columbus Blue Jackets,8480893,1,Kirill Marchenko,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.1681666666666666,0.14516666666666667,0.16233333333333333,0.3075,0.415,0.0,475.45925925929384,1
Columbus Blue Jackets,8484166,1,Adam Fantilli,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.2723333333333333,0.18066666666666667,0.154,0.33466666666666667,0.19716666666666666,0.0,475.45925925929384,1
Columbus Blue Jackets,8475745,1,Charlie Coyle,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.0865,0.0615,0.19883333333333333,0.2603333333333333,0.265,0.0,475.45925925929384,1
Columbus Blue Jackets,8478460,1,Zach Werenski,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,1.3101666666666667,0.08166666666666667,0.213,0.29466666666666663,0.6849999999999999,0.0,573.3481481481672,1
Columbus Blue Jackets,8478500,1,Ivan Provorov,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.8701666666666666,0.057499999999999996,0.15383333333333332,0.21133333333333332,0.6186666666666667,0.0,523.3925925926277,1
Montréal Canadiens,8482487,1,Jakub Dobes,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.0,0.0,0.0,0.0,0.0,10.268141666666674,1199.9999999999998,1
Columbus Blue Jackets,8482982,1,Jet Greaves,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.0,0.0,0.0,0.0,0.0,10.080575,1199.9999999999998,1
Montréal Canadiens,8478133,1,Jake Evans,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6291666666666667,0.08816666666666666,0.078,0.16616666666666666,0.10816666666666666,0.0,260.9851851851923,1
Montréal Canadiens,8479339,1,Patrik Laine,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.7005,0.06483333333333333,0.08966666666666666,0.15449999999999997,0.19866666666666666,0.0,260.9851851851923,1
Montréal Canadiens,8484984,1,Ivan Demidov,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.7021666666666666,0.058333333333333334,0.09583333333333333,0.15416666666666667,0.15616666666666665,0.0,260.9851851851923,1
Montréal Canadiens,8478851,1,Alexandre Carrier,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.4368333333333333,0.030166666666666665,0.07216666666666667,0.10233333333333333,0.44116666666666665,0.0,266.38518518518975,1
Montréal Canadiens,8481593,1,Jayden Struble,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5023333333333333,0.029333333333333333,0.08066666666666666,0.11,0.13266666666666665,0.0,266.38518518518975,1
Columbus Blue Jackets,8476432,1,Boone Jenner,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5653333333333334,0.02733333333333333,0.09883333333333333,0.12616666666666665,0.21116666666666667,0.0,237.11851851852805,1
Columbus Blue Jackets,8479671,1,Mathieu Olivier,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6815,0.10933333333333332,0.064,0.17333333333333334,0.19183333333333333,0.0,237.11851851852805,1
Columbus Blue Jackets,8482660,1,Kent Johnson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6106666666666667,0.028333333333333332,0.0945,0.12283333333333334,0.20816666666666667,0.0,237.11851851852805,1
Columbus Blue Jackets,8475790,1,Erik Gudbranson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.44916666666666666,0.022666666666666665,0.095,0.11766666666666667,0.407,0.0,280.1481481481482,1
Columbus Blue Jackets,8476923,1,Damon Severson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5478333333333333,0.08033333333333333,0.07966666666666666,0.15999999999999998,0.2585,0.0,346.5037037036797,1
Montréal Canadiens,8476479,1,Phillip Danault,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5096666666666666,0.04833333333333333,0.071,0.11933333333333332,0.18483333333333332,0.0,239.22222222223184,1
Montréal Canadiens,8482737,1,Zachary Bolduc,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6799999999999999,0.052,0.08083333333333333,0.13283333333333333,0.19849999999999998,0.0,239.22222222223184,1
Montréal Canadiens,8480074,1,Alexandre Texier,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5875,0.048,0.07466666666666666,0.12266666666666666,0.10183333333333333,0.0,239.22222222223184,1
Columbus Blue Jackets,8478975,1,Mason Marchment,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6531666666666667,0.09033333333333333,0.071,0.16133333333333333,0.14783333333333332,0.0,277.96296296296555,1
Columbus Blue Jackets,8477497,1,Sean Monahan,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.7866666666666666,0.04933333333333333,0.10083333333333333,0.15016666666666667,0.30116666666666664,0.0,277.96296296296555,1
Columbus Blue Jackets,8482705,1,Cole Sillinger,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.6941666666666666,0.035833333333333335,0.10066666666666667,0.1365,0.34049999999999997,0.0,277.96296296296555,1
Montréal Canadiens,8480865,1,Noah Dobson,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.7,0.045,0.1075,0.1525,0.5783333333333334,0.0,379.05925925924674,1
Montréal Canadiens,8482087,1,Kaiden Guhle,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5748333333333333,0.04133333333333333,0.09666666666666666,0.138,0.46349999999999997,0.0,379.05925925924674,1
Columbus Blue Jackets,8479371,1,Dante Fabbro,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.5248333333333333,0.033166666666666664,0.08549999999999999,0.11866666666666666,0.3738333333333333,0.0,305.62222222220186,1
Columbus Blue Jackets,8483485,1,Denton Mateychuk,Montréal Canadiens,Columbus Blue Jackets,2026-03-26,0.517,0.045,0.095,0.14,0.213,0.0,246.6888888889017,1
