team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Boston Bruins,8477956,1,David Pastrnak,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.2605,0.15633333333333332,0.11866666666666666,0.27499999999999997,0.2395,0.0,485.51851851855304,1
Boston Bruins,8477496,1,Elias Lindholm,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.0155,0.06283333333333332,0.1515,0.21433333333333332,0.4185,0.0,485.51851851855304,1
Boston Bruins,8483489,1,Fraser Minten,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.044,0.047,0.15483333333333332,0.2018333333333333,0.4845,0.0,485.51851851855304,1
Boston Bruins,8479325,1,Charlie McAvoy,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.9356666666666666,0.10333333333333333,0.12766666666666665,0.23099999999999998,0.7605,0.0,557.2666666666921,1
Boston Bruins,8476854,1,Hampus Lindholm,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.0665,0.066,0.15083333333333332,0.21683333333333332,0.4671666666666667,0.0,557.2666666666921,1
Toronto Maple Leafs,8477939,1,William Nylander,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.0598333333333334,0.16683333333333333,0.10316666666666666,0.27,0.163,0.0,504.0370370370747,1
Toronto Maple Leafs,8479318,1,Auston Matthews,Boston Bruins,Toronto Maple Leafs,2026-03-24,1.4593333333333334,0.05366666666666667,0.16883333333333334,0.2225,0.5413333333333333,0.0,504.0370370370747,1
Toronto Maple Leafs,8482720,1,Matthew Knies,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.983,0.11883333333333333,0.122,0.24083333333333334,0.30116666666666664,0.0,504.0370370370747,1
Toronto Maple Leafs,8476931,1,Jake McCabe,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.879,0.0365,0.1415,0.178,0.9045,0.0,546.3703703704011,1
Toronto Maple Leafs,8475171,1,Oliver Ekman-Larsson,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.8801666666666667,0.034999999999999996,0.133,0.168,0.41983333333333334,0.0,496.11111111114684,1
Boston Bruins,8476914,1,Joonas Korpisalo,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.0,0.0,0.0,0.0,0.0,9.450866666666697,1199.9999999999998,1
Toronto Maple Leafs,8483710,1,Dennis Hildeby,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.0,0.0,0.0,0.0,0.0,9.803474999999995,1199.9999999999998,1
Boston Bruins,8479987,1,Morgan Geekie,Boston Bruins,Toronto Maple Leafs,2026-03-24,0.6345,0.0215,0.09733333333333333,0.11883333333333332,0.2835,0.0,277.1555555555578,1
