team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Detroit Red Wings,8477946,1,Dylan Larkin,Detroit Red Wings,Florida Panthers,2026-03-06,0.8608333333333333,0.06583333333333333,0.16433333333333333,0.23016666666666666,0.15666666666666665,0.0,473.8370370370677,1
Detroit Red Wings,8482078,1,Lucas Raymond,Detroit Red Wings,Florida Panthers,2026-03-06,0.9119999999999999,0.12516666666666668,0.12966666666666665,0.25483333333333336,0.14016666666666666,0.0,473.8370370370677,1
Detroit Red Wings,8479337,1,Alex DeBrincat,Detroit Red Wings,Florida Panthers,2026-03-06,1.0063333333333333,0.12366666666666666,0.13266666666666665,0.2563333333333333,0.1755,0.0,473.8370370370677,1
Detroit Red Wings,8481542,1,Moritz Seider,Detroit Red Wings,Florida Panthers,2026-03-06,0.6173333333333333,0.0265,0.14483333333333334,0.17133333333333334,0.7596666666666666,0.0,580.3185185185329,1
Detroit Red Wings,8482762,1,Simon Edvinsson,Detroit Red Wings,Florida Panthers,2026-03-06,0.3943333333333333,0.081,0.07866666666666666,0.15966666666666668,0.7983333333333333,0.0,580.3185185185329,1
Florida Panthers,8477933,1,Sam Reinhart,Detroit Red Wings,Florida Panthers,2026-03-06,0.843,0.06833333333333333,0.163,0.23133333333333334,0.33666666666666667,0.0,455.75555555558094,1
Florida Panthers,8479314,1,Matthew Tkachuk,Detroit Red Wings,Florida Panthers,2026-03-06,1.1508333333333334,0.19699999999999998,0.11299999999999999,0.30999999999999994,0.1425,0.0,455.75555555558094,1
Florida Panthers,8482113,1,Anton Lundell,Detroit Red Wings,Florida Panthers,2026-03-06,0.76,0.09283333333333334,0.14883333333333332,0.24166666666666664,0.30616666666666664,0.0,455.75555555558094,1
Florida Panthers,8478055,1,Gustav Forsling,Detroit Red Wings,Florida Panthers,2026-03-06,0.693,0.042499999999999996,0.16466666666666666,0.20716666666666667,0.5479999999999999,0.0,534.5555555555907,1
Florida Panthers,8477932,1,Aaron Ekblad,Detroit Red Wings,Florida Panthers,2026-03-06,0.48883333333333334,0.0315,0.13166666666666665,0.16316666666666665,0.35666666666666663,0.0,473.4148148148467,1
Detroit Red Wings,8482657,1,Sebastian Cossa,Detroit Red Wings,Florida Panthers,2026-03-06,0.0,0.0,0.0,0.0,0.0,7.403783333333357,1199.9999999999998,1
Florida Panthers,8475683,1,Sergei Bobrovsky,Detroit Red Wings,Florida Panthers,2026-03-06,0.0,0.0,0.0,0.0,0.0,6.943508333333348,1199.9999999999998,1
Detroit Red Wings,8477429,1,Andrew Copp,Detroit Red Wings,Florida Panthers,2026-03-06,0.40066666666666667,0.029666666666666664,0.08766666666666667,0.11733333333333333,0.15516666666666667,0.0,303.48888888887785,1
Detroit Red Wings,8474141,1,Patrick Kane,Detroit Red Wings,Florida Panthers,2026-03-06,0.659,0.049999999999999996,0.107,0.157,0.12883333333333333,0.0,303.48888888887785,1
Detroit Red Wings,8483464,1,Marco Kasper,Detroit Red Wings,Florida Panthers,2026-03-06,0.611,0.09949999999999999,0.0775,0.177,0.19966666666666666,0.0,303.48888888887785,1
Detroit Red Wings,8481607,1,Albert Johansson,Detroit Red Wings,Florida Panthers,2026-03-06,0.36533333333333334,0.044,0.07183333333333333,0.11583333333333333,0.33649999999999997,0.0,275.3629629629652,1
Detroit Red Wings,8484223,1,Axel Sandin-Pellikka,Detroit Red Wings,Florida Panthers,2026-03-06,0.29883333333333334,0.02333333333333333,0.06766666666666667,0.091,0.145,0.0,275.3629629629652,1
Florida Panthers,8480185,1,Eetu Luostarinen,Detroit Red Wings,Florida Panthers,2026-03-06,0.449,0.031166666666666665,0.09016666666666666,0.12133333333333332,0.178,0.0,245.23703703704442,1
Florida Panthers,8477493,1,Aleksander Barkov,Detroit Red Wings,Florida Panthers,2026-03-06,0.48033333333333333,0.07316666666666666,0.06733333333333333,0.14049999999999999,0.177,0.0,245.23703703704442,1
Florida Panthers,8479981,1,Jonah Gadjovich,Detroit Red Wings,Florida Panthers,2026-03-06,0.4696666666666667,0.07283333333333333,0.067,0.13983333333333334,0.18233333333333332,0.0,245.23703703704442,1
