team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
New York Rangers,8476459,1,Mika Zibanejad,New York Rangers,Detroit Red Wings,2026-04-04,1.4343333333333332,0.24233333333333332,0.16466666666666666,0.407,0.33366666666666667,0.0,479.7333333333653,1
New York Rangers,8476389,1,Vincent Trocheck,New York Rangers,Detroit Red Wings,2026-04-04,0.9934999999999999,0.11683333333333333,0.18983333333333333,0.30666666666666664,0.4323333333333333,0.0,479.7333333333653,1
New York Rangers,8482109,1,Alexis Lafrenière,New York Rangers,Detroit Red Wings,2026-04-04,1.2636666666666667,0.10366666666666666,0.22933333333333333,0.33299999999999996,0.128,0.0,479.7333333333653,1
New York Rangers,8479323,1,Adam Fox,New York Rangers,Detroit Red Wings,2026-04-04,0.8276666666666667,0.034999999999999996,0.19066666666666665,0.22566666666666665,0.6234999999999999,0.0,567.7037037037255,1
New York Rangers,8478882,1,Vladislav Gavrikov,New York Rangers,Detroit Red Wings,2026-04-04,0.8613333333333333,0.10833333333333332,0.1865,0.29483333333333334,0.7268333333333333,0.0,567.7037037037255,1
Detroit Red Wings,8479337,1,Alex DeBrincat,New York Rangers,Detroit Red Wings,2026-04-04,1.3816666666666666,0.06433333333333333,0.12116666666666666,0.1855,0.4103333333333333,0.0,468.07407407410193,1
Detroit Red Wings,8482078,1,Lucas Raymond,New York Rangers,Detroit Red Wings,2026-04-04,0.7753333333333333,0.08549999999999999,0.08766666666666667,0.17316666666666666,0.1655,0.0,468.07407407410193,1
Detroit Red Wings,8477946,1,Dylan Larkin,New York Rangers,Detroit Red Wings,2026-04-04,1.2561666666666667,0.10883333333333332,0.092,0.2008333333333333,0.20133333333333334,0.0,468.07407407410193,1
Detroit Red Wings,8481542,1,Moritz Seider,New York Rangers,Detroit Red Wings,2026-04-04,1.1811666666666667,0.042499999999999996,0.12733333333333333,0.16983333333333334,0.7473333333333333,0.0,590.8740740740819,1
Detroit Red Wings,8482762,1,Simon Edvinsson,New York Rangers,Detroit Red Wings,2026-04-04,0.8863333333333333,0.032,0.108,0.14,0.689,0.0,531.881481481518,1
New York Rangers,8482193,1,Dylan Garand,New York Rangers,Detroit Red Wings,2026-04-04,0.0,0.0,0.0,0.0,0.0,10.167416666666654,1199.9999999999998,1
Detroit Red Wings,8476434,1,John Gibson,New York Rangers,Detroit Red Wings,2026-04-04,0.0,0.0,0.0,0.0,0.0,9.86198333333335,1199.9999999999998,1
New York Rangers,8476468,1,J.T. Miller,New York Rangers,Detroit Red Wings,2026-04-04,0.703,0.106,0.11916666666666666,0.22516666666666665,0.30466666666666664,0.0,302.933333333321,1
New York Rangers,8484210,1,Gabe Perreault,New York Rangers,Detroit Red Wings,2026-04-04,0.5925,0.042333333333333334,0.1355,0.17783333333333334,0.16416666666666666,0.0,302.933333333321,1
New York Rangers,8482157,1,Will Cuylle,New York Rangers,Detroit Red Wings,2026-04-04,0.749,0.05466666666666666,0.14716666666666667,0.20183333333333334,0.09133333333333334,0.0,302.933333333321,1
New York Rangers,8478840,1,Will Borgen,New York Rangers,Detroit Red Wings,2026-04-04,0.49316666666666664,0.028833333333333332,0.11716666666666667,0.146,0.27366666666666667,0.0,285.5555555555533,1
New York Rangers,8484169,1,Drew Fortescue,New York Rangers,Detroit Red Wings,2026-04-04,0.36666666666666664,0.020166666666666666,0.09,0.11016666666666666,0.41466666666666663,0.0,285.5555555555533,1
Detroit Red Wings,8484471,1,Emmitt Finnie,New York Rangers,Detroit Red Wings,2026-04-04,0.5683333333333334,0.025833333333333333,0.05533333333333333,0.08116666666666666,0.19816666666666666,0.0,230.58518518519116,1
