team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Boston Bruins,8477956,1,David Pastrnak,Boston Bruins,San Jose Sharks,2026-03-12,0.9451666666666666,0.051,0.1795,0.23049999999999998,0.18266666666666667,0.0,503.00740740744465,1
Boston Bruins,8477496,1,Elias Lindholm,Boston Bruins,San Jose Sharks,2026-03-12,0.7065,0.153,0.111,0.264,0.347,0.0,503.00740740744465,1
Boston Bruins,8479987,1,Morgan Geekie,Boston Bruins,San Jose Sharks,2026-03-12,0.8743333333333333,0.1265,0.145,0.27149999999999996,0.29316666666666663,0.0,503.00740740744465,1
Boston Bruins,8479325,1,Charlie McAvoy,Boston Bruins,San Jose Sharks,2026-03-12,0.6926666666666667,0.06633333333333333,0.14516666666666667,0.2115,0.49216666666666664,0.0,563.9037037037266,1
Boston Bruins,8476854,1,Hampus Lindholm,Boston Bruins,San Jose Sharks,2026-03-12,0.5761666666666666,0.04016666666666666,0.12666666666666665,0.1668333333333333,0.6188333333333333,0.0,563.9037037037266,1
San Jose Sharks,8484801,1,Macklin Celebrini,Boston Bruins,San Jose Sharks,2026-03-12,1.2018333333333333,0.1735,0.15266666666666667,0.32616666666666666,0.35683333333333334,0.0,488.3629629629955,1
San Jose Sharks,8477505,1,Alexander Wennberg,Boston Bruins,San Jose Sharks,2026-03-12,0.64,0.10133333333333333,0.16133333333333333,0.26266666666666666,0.3463333333333333,0.0,488.3629629629955,1
San Jose Sharks,8484227,1,Will Smith,Boston Bruins,San Jose Sharks,2026-03-12,1.0471666666666666,0.149,0.16166666666666665,0.31066666666666665,0.09366666666666666,0.0,488.3629629629955,1
San Jose Sharks,8475200,1,Dmitry Orlov,Boston Bruins,San Jose Sharks,2026-03-12,0.5405,0.025166666666666667,0.16033333333333333,0.1855,0.3248333333333333,0.0,532.6444444444803,1
San Jose Sharks,8479983,1,Mario Ferraro,Boston Bruins,San Jose Sharks,2026-03-12,0.426,0.020666666666666667,0.134,0.15466666666666667,0.4943333333333333,0.0,479.5111111111444,1
Boston Bruins,8476914,1,Joonas Korpisalo,Boston Bruins,San Jose Sharks,2026-03-12,0.0,0.0,0.0,0.0,0.0,6.913758333333329,1199.9999999999998,1
San Jose Sharks,8482137,1,Yaroslav Askarov,Boston Bruins,San Jose Sharks,2026-03-12,0.0,0.0,0.0,0.0,0.0,6.544291666666678,1199.9999999999998,1
Boston Bruins,8483489,1,Fraser Minten,Boston Bruins,San Jose Sharks,2026-03-12,0.43216666666666664,0.029166666666666667,0.09033333333333333,0.1195,0.249,0.0,271.67407407407813,1
Boston Bruins,8478401,1,Pavel Zacha,Boston Bruins,San Jose Sharks,2026-03-12,0.4915,0.09916666666666667,0.06233333333333333,0.1615,0.08933333333333333,0.0,271.67407407407813,1
Boston Bruins,8479999,1,Casey Mittelstadt,Boston Bruins,San Jose Sharks,2026-03-12,0.34049999999999997,0.06983333333333333,0.06816666666666667,0.138,0.06283333333333332,0.0,271.67407407407813,1
